"sys_RespNum",Task,Concept,"Brand:","Performance:","Price:",Response
45,17,2,1,2,3,1
45,17,3,2,1,2,0
45,17,4,0,0,0,0
46,0,1,1,3,4,0
46,0,2,4,2,2,0
46,0,3,2,1,3,0
46,0,4,0,0,0,1
46,1,1,2,1,3,1
46,1,2,3,2,2,0
46,1,3,1,3,4,0
46,1,4,0,0,0,0
46,3,1,4,3,1,1
46,3,2,2,2,3,0
46,3,3,1,1,2,0
46,3,4,0,0,0,0
46,4,1,1,1,1,0
46,4,2,3,2,2,1
46,4,3,3,3,4,0
46,4,4,0,0,0,0
46,5,1,4,3,2,0
46,5,2,1,3,3,1
46,5,3,2,1,4,0
46,5,4,0,0,0,0
46,6,1,2,2,1,0
46,6,2,4,1,3,0
46,6,3,1,2,3,0
46,6,4,0,0,0,1
46,7,1,3,2,4,0
46,7,2,1,1,4,0
46,7,3,2,3,1,0
46,7,4,0,0,0,1
46,8,1,4,3,3,1
46,8,2,3,1,1,0
46,8,3,2,2,2,0
46,8,4,0,0,0,0
46,9,1,2,3,2,1
46,9,2,3,2,1,0
46,9,3,4,1,4,0
46,9,4,0,0,0,0
46,10,1,3,1,2,0
46,10,2,3,3,3,0
46,10,3,1,2,4,1
46,10,4,0,0,0,0
46,11,1,4,2,3,1
46,11,2,1,3,2,0
46,11,3,2,1,2,0
46,11,4,0,0,0,0
46,12,1,4,1,1,1
46,12,2,2,3,1,0
46,12,3,4,2,4,0
46,12,4,0,0,0,0
46,13,1,4,3,2,0
46,13,2,1,2,4,0
46,13,3,2,1,3,0
46,13,4,0,0,0,1
46,14,1,4,2,4,1
46,14,2,3,1,3,0
46,14,3,1,3,1,0
46,14,4,0,0,0,0
46,15,1,1,3,4,0
46,15,2,3,2,2,0
46,15,3,2,1,1,1
46,15,4,0,0,0,0
46,16,1,2,3,3,1
46,16,2,3,2,1,0
46,16,3,1,1,2,0
46,16,4,0,0,0,0
46,17,1,3,1,3,0
46,17,2,4,2,1,0
46,17,3,2,3,4,1
46,17,4,0,0,0,0
47,0,1,1,3,4,0
47,0,2,4,2,2,1
47,0,3,2,1,3,0
47,0,4,0,0,0,0
47,1,1,2,1,3,1
47,1,2,3,2,2,0
47,1,3,1,3,4,0
47,1,4,0,0,0,0
47,3,1,3,3,3,0
47,3,2,4,2,1,0
47,3,3,1,1,4,1
47,3,4,0,0,0,0
47,4,1,4,3,4,1
47,4,2,2,1,2,0
47,4,3,1,2,1,0
47,4,4,0,0,0,0
47,5,1,1,3,2,0
47,5,2,3,1,1,1
47,5,3,2,2,3,0
47,5,4,0,0,0,0
47,6,1,3,1,2,0
47,6,2,2,2,4,1
47,6,3,4,3,3,0
47,6,4,0,0,0,0
47,7,1,1,1,3,0
47,7,2,4,2,1,1
47,7,3,3,3,4,0
47,7,4,0,0,0,0
47,8,1,2,3,1,0
47,8,2,3,1,4,1
47,8,3,4,2,2,0
47,8,4,0,0,0,0
47,9,1,2,1,1,1
47,9,2,4,3,3,0
47,9,3,2,2,2,0
47,9,4,0,0,0,0
47,10,1,1,3,3,0
47,10,2,2,1,3,1
47,10,3,1,2,2,0
47,10,4,0,0,0,0
47,11,1,1,1,4,1
47,11,2,3,3,4,0
47,11,3,3,2,1,0
47,11,4,0,0,0,0
47,12,1,1,2,3,1
47,12,2,2,3,2,0
47,12,3,4,1,2,0
47,12,4,0,0,0,0
47,13,1,4,3,1,0
47,13,2,2,2,4,1
47,13,3,3,2,3,0
47,13,4,0,0,0,0
47,14,1,1,3,4,0
47,14,2,4,1,4,0
47,14,3,4,1,1,1
47,14,4,0,0,0,0
47,15,1,4,1,3,0
47,15,2,1,1,1,0
47,15,3,3,3,2,0
47,15,4,0,0,0,1
47,16,1,1,3,1,0
47,16,2,2,3,2,0
47,16,3,3,2,2,0
47,16,4,0,0,0,1
47,17,1,3,2,1,1
47,17,2,1,2,4,0
47,17,3,2,1,4,0
47,17,4,0,0,0,0
48,0,1,1,3,4,0
48,0,2,4,2,2,1
48,0,3,2,1,3,0
48,0,4,0,0,0,0
48,1,1,2,1,3,0
48,1,2,3,2,2,0
48,1,3,1,3,4,1
48,1,4,0,0,0,0
48,3,1,4,3,3,0
48,3,2,3,1,4,0
48,3,3,2,2,4,0
48,3,4,0,0,0,1
48,4,1,4,3,1,1
48,4,2,1,2,3,0
48,4,3,1,1,2,0
48,4,4,0,0,0,0
48,5,1,3,2,1,0
48,5,2,1,3,4,0
48,5,3,2,1,2,0
48,5,4,0,0,0,1
48,6,1,3,2,1,1
48,6,2,2,3,3,0
48,6,3,4,1,3,0
48,6,4,0,0,0,0
48,7,1,1,2,2,0
48,7,2,4,1,1,0
48,7,3,3,3,2,0
48,7,4,0,0,0,1
48,8,1,4,2,4,0
48,8,2,1,1,1,0
48,8,3,2,3,2,0
48,8,4,0,0,0,1
48,9,1,3,1,3,0
48,9,2,1,3,4,1
48,9,3,2,2,3,0
48,9,4,0,0,0,0
48,10,1,2,1,1,1
48,10,2,4,2,1,0
48,10,3,3,3,4,0
48,10,4,0,0,0,0
48,11,1,3,1,3,0
48,11,2,1,2,2,0
48,11,3,4,1,4,0
48,11,4,0,0,0,1
48,12,1,4,3,1,0
48,12,2,2,2,3,1
48,12,3,3,3,2,0
48,12,4,0,0,0,0
48,13,1,2,3,4,0
48,13,2,2,1,2,0
48,13,3,4,2,2,0
48,13,4,0,0,0,1
48,14,1,1,1,1,0
48,14,2,4,1,4,0
48,14,3,1,3,3,0
48,14,4,0,0,0,1
48,15,1,3,2,4,0
48,15,2,3,2,3,0
48,15,3,4,3,2,0
48,15,4,0,0,0,1
48,16,1,2,2,2,0
48,16,2,1,1,3,0
48,16,3,3,2,1,0
48,16,4,0,0,0,1
48,17,1,1,3,4,0
48,17,2,2,3,1,1
48,17,3,2,1,4,0
48,17,4,0,0,0,0
49,0,1,1,3,4,0
49,0,2,4,2,2,1
49,0,3,2,1,3,0
49,0,4,0,0,0,0
49,1,1,2,1,3,1
49,1,2,3,2,2,0
49,1,3,1,3,4,0
49,1,4,0,0,0,0
49,3,1,3,1,2,1
49,3,2,2,3,1,0
49,3,3,4,1,3,0
49,3,4,0,0,0,0
49,4,1,2,2,2,0
49,4,2,1,2,4,0
49,4,3,4,3,1,1
49,4,4,0,0,0,0
49,5,1,3,2,4,0
49,5,2,1,3,2,1
49,5,3,4,2,3,0
49,5,4,0,0,0,0
49,6,1,2,1,4,1
49,6,2,3,1,1,0
49,6,3,1,1,3,0
49,6,4,0,0,0,0
49,7,1,4,3,2,0
49,7,2,3,3,4,0
49,7,3,1,2,3,1
49,7,4,0,0,0,0
49,8,1,3,3,1,0
49,8,2,2,1,4,0
49,8,3,2,2,2,1
49,8,4,0,0,0,0
49,9,1,4,1,1,0
49,9,2,1,3,1,1
49,9,3,1,2,3,0
49,9,4,0,0,0,0
49,10,1,3,2,2,0
49,10,2,2,3,3,1
49,10,3,1,1,2,0
49,10,4,0,0,0,0
49,11,1,3,1,4,1
49,11,2,2,3,3,0
49,11,3,4,2,4,0
49,11,4,0,0,0,0
49,12,1,4,2,1,0
49,12,2,2,1,2,0
49,12,3,4,3,4,0
49,12,4,0,0,0,1
49,13,1,3,3,3,0
49,13,2,1,2,1,0
49,13,3,4,1,4,0
49,13,4,0,0,0,1
49,14,1,1,1,2,1
49,14,2,3,3,3,0
49,14,3,2,2,1,0
49,14,4,0,0,0,0
49,15,1,3,1,1,0
49,15,2,4,2,2,1
49,15,3,1,3,4,0
49,15,4,0,0,0,0
49,16,1,4,3,2,0
49,16,2,2,2,3,0
49,16,3,2,1,1,1
49,16,4,0,0,0,0
49,17,1,1,1,3,0
49,17,2,3,3,2,0
49,17,3,3,2,1,0
49,17,4,0,0,0,1
50,0,1,1,3,4,0
50,0,2,4,2,2,0
50,0,3,2,1,3,1
50,0,4,0,0,0,0
50,1,1,2,1,3,0
50,1,2,3,2,2,0
50,1,3,1,3,4,0
50,1,4,0,0,0,1
50,3,1,4,2,2,0
50,3,2,3,3,3,0
50,3,3,1,1,4,0
50,3,4,0,0,0,1
50,4,1,2,1,1,0
50,4,2,3,1,3,1
50,4,3,2,3,4,0
50,4,4,0,0,0,0
50,5,1,1,3,2,0
50,5,2,4,1,1,0
50,5,3,2,2,3,1
50,5,4,0,0,0,0
50,6,1,4,3,2,1
50,6,2,1,2,4,0
50,6,3,3,2,1,0
50,6,4,0,0,0,0
50,7,1,1,3,3,1
50,7,2,4,2,4,0
50,7,3,3,1,2,0
50,7,4,0,0,0,0
50,8,1,2,3,4,0
50,8,2,4,1,3,0
50,8,3,3,2,2,1
50,8,4,0,0,0,0
50,9,1,1,2,1,0
50,9,2,2,1,2,0
50,9,3,2,3,1,1
50,9,4,0,0,0,0
50,10,1,4,2,3,1
50,10,2,3,3,1,0
50,10,3,1,1,2,0
50,10,4,0,0,0,0
50,11,1,2,3,1,0
50,11,2,4,1,4,0
50,11,3,3,2,4,1
50,11,4,0,0,0,0
50,12,1,2,2,3,1
50,12,2,3,1,4,0
50,12,3,1,3,1,0
50,12,4,0,0,0,0
50,13,1,1,1,3,0
50,13,2,1,2,4,0
50,13,3,3,3,2,0
50,13,4,0,0,0,1
50,14,1,4,1,1,0
50,14,2,1,2,2,0
50,14,3,4,3,3,0
50,14,4,0,0,0,1
50,15,1,3,3,4,0
50,15,2,1,1,3,0
50,15,3,2,2,2,0
50,15,4,0,0,0,1
50,16,1,2,1,4,0
50,16,2,4,3,1,0
50,16,3,4,2,1,0
50,16,4,0,0,0,1
50,17,1,4,3,2,0
50,17,2,2,3,3,0
50,17,3,3,1,1,1
50,17,4,0,0,0,0
51,0,1,1,3,4,1
51,0,2,4,2,2,0
51,0,3,2,1,3,0
51,0,4,0,0,0,0
51,1,1,2,1,3,0
51,1,2,3,2,2,1
51,1,3,1,3,4,0
51,1,4,0,0,0,0
51,3,1,2,2,3,0
51,3,2,4,1,4,0
51,3,3,3,3,3,1
51,3,4,0,0,0,0
51,4,1,3,2,4,0
51,4,2,1,1,2,0
51,4,3,2,3,4,1
51,4,4,0,0,0,0
51,5,1,4,2,1,0
51,5,2,3,1,2,0
51,5,3,1,3,1,0
51,5,4,0,0,0,1
51,6,1,4,2,3,0
51,6,2,2,3,2,0
51,6,3,2,1,1,1
51,6,4,0,0,0,0
51,7,1,1,2,2,0
51,7,2,4,3,2,1
51,7,3,3,1,3,0
51,7,4,0,0,0,0
51,8,1,1,1,3,0
51,8,2,1,2,4,1
51,8,3,3,3,1,0
51,8,4,0,0,0,0
51,9,1,2,3,2,0
51,9,2,4,1,1,1
51,9,3,3,2,4,0
51,9,4,0,0,0,0
51,10,1,1,2,1,0
51,10,2,2,1,4,0
51,10,3,4,3,3,1
51,10,4,0,0,0,0
51,11,1,3,1,2,0
51,11,2,1,3,3,0
51,11,3,3,2,1,1
51,11,4,0,0,0,0
51,12,1,2,1,3,1
51,12,2,4,2,4,0
51,12,3,2,3,1,0
51,12,4,0,0,0,0
51,13,1,1,3,4,0
51,13,2,2,2,2,0
51,13,3,4,1,3,1
51,13,4,0,0,0,0
51,14,1,3,1,1,0
51,14,2,4,2,1,0
51,14,3,1,3,4,0
51,14,4,0,0,0,1
51,15,1,3,2,2,1
51,15,2,2,3,1,0
51,15,3,4,1,4,0
51,15,4,0,0,0,0
51,16,1,3,1,3,0
51,16,2,1,3,2,0
51,16,3,4,3,4,1
51,16,4,0,0,0,0
51,17,1,1,2,2,0
51,17,2,2,2,1,1
51,17,3,2,3,3,0
51,17,4,0,0,0,0
52,0,1,1,3,4,0
52,0,2,4,2,2,0
52,0,3,2,1,3,1
52,0,4,0,0,0,0
52,1,1,2,1,3,0
52,1,2,3,2,2,1
52,1,3,1,3,4,0
52,1,4,0,0,0,0
52,3,1,2,2,4,1
52,3,2,4,1,3,0
52,3,3,1,3,2,0
52,3,4,0,0,0,0
52,4,1,2,3,4,0
52,4,2,1,2,3,0
52,4,3,3,1,1,1
52,4,4,0,0,0,0
52,5,1,3,3,2,1
52,5,2,2,2,1,0
52,5,3,4,3,2,0
52,5,4,0,0,0,0
52,6,1,4,2,3,0
52,6,2,2,1,2,0
52,6,3,1,1,4,1
52,6,4,0,0,0,0
52,7,1,1,3,3,0
52,7,2,3,2,4,0
52,7,3,4,1,1,1
52,7,4,0,0,0,0
52,8,1,1,2,2,0
52,8,2,3,1,3,0
52,8,3,3,3,1,1
52,8,4,0,0,0,0
52,9,1,1,1,1,1
52,9,2,2,1,4,0
52,9,3,4,3,4,0
52,9,4,0,0,0,0
52,10,1,2,3,3,0
52,10,2,4,2,4,0
52,10,3,3,2,1,0
52,10,4,0,0,0,1
52,11,1,4,1,2,1
52,11,2,2,2,2,0
52,11,3,1,3,4,0
52,11,4,0,0,0,0
52,12,1,2,3,1,0
52,12,2,4,2,3,0
52,12,3,1,1,3,0
52,12,4,0,0,0,1
52,13,1,1,1,2,1
52,13,2,3,1,1,0
52,13,3,3,3,3,0
52,13,4,0,0,0,0
52,14,1,4,2,1,1
52,14,2,3,3,4,0
52,14,3,2,2,2,0
52,14,4,0,0,0,0
52,15,1,4,3,3,0
52,15,2,1,2,1,1
52,15,3,3,2,2,0
52,15,4,0,0,0,0
52,16,1,1,3,1,0
52,16,2,4,3,4,0
52,16,3,2,1,3,1
52,16,4,0,0,0,0
52,17,1,2,1,4,0
52,17,2,3,3,2,1
52,17,3,3,1,4,0
52,17,4,0,0,0,0
53,0,1,1,3,4,0
53,0,2,4,2,2,0
53,0,3,2,1,3,0
53,0,4,0,0,0,1
53,1,1,2,1,3,1
53,1,2,3,2,2,0
53,1,3,1,3,4,0
53,1,4,0,0,0,0
53,3,1,2,3,1,0
53,3,2,1,2,2,1
53,3,3,3,1,4,0
53,3,4,0,0,0,0
53,4,1,3,2,1,0
53,4,2,1,1,3,0
53,4,3,4,3,4,1
53,4,4,0,0,0,0
53,5,1,4,2,3,1
53,5,2,4,1,2,0
53,5,3,2,2,4,0
53,5,4,0,0,0,0
53,6,1,2,1,2,0
53,6,2,1,3,1,0
53,6,3,3,2,3,0
53,6,4,0,0,0,1
53,7,1,3,3,4,0
53,7,2,2,3,3,0
53,7,3,4,1,1,0
53,7,4,0,0,0,1
53,8,1,3,1,1,1
53,8,2,1,2,2,0
53,8,3,2,3,2,0
53,8,4,0,0,0,0
53,9,1,1,1,2,1
53,9,2,3,3,3,0
53,9,3,4,3,4,0
53,9,4,0,0,0,0
53,10,1,4,2,1,0
53,10,2,1,2,3,0
53,10,3,3,1,4,0
53,10,4,0,0,0,1
53,11,1,2,1,4,0
53,11,2,1,2,1,1
53,11,3,2,1,3,0
53,11,4,0,0,0,0
53,12,1,3,3,2,0
53,12,2,4,3,2,1
53,12,3,2,2,1,0
53,12,4,0,0,0,0
53,13,1,4,3,3,1
53,13,2,1,1,4,0
53,13,3,4,2,4,0
53,13,4,0,0,0,0
53,14,1,4,1,1,1
53,14,2,2,2,2,0
53,14,3,1,3,4,0
53,14,4,0,0,0,0
53,15,1,3,3,1,0
53,15,2,1,2,2,0
53,15,3,3,1,3,1
53,15,4,0,0,0,0
53,16,1,3,2,2,0
53,16,2,4,2,4,0
53,16,3,2,3,3,0
53,16,4,0,0,0,1
53,17,1,1,1,3,0
53,17,2,2,3,1,0
53,17,3,1,1,4,1
53,17,4,0,0,0,0
54,0,1,1,3,4,0
54,0,2,4,2,2,1
54,0,3,2,1,3,0
54,0,4,0,0,0,0
54,1,1,2,1,3,0
54,1,2,3,2,2,1
54,1,3,1,3,4,0
54,1,4,0,0,0,0
54,3,1,4,2,1,0
54,3,2,1,1,3,0
54,3,3,3,3,2,0
54,3,4,0,0,0,1
54,4,1,1,3,4,0
54,4,2,2,2,1,1
54,4,3,2,1,2,0
54,4,4,0,0,0,0
54,5,1,4,3,1,0
54,5,2,4,1,2,0
54,5,3,3,2,4,1
54,5,4,0,0,0,0
54,6,1,1,3,4,0
54,6,2,2,2,3,0
54,6,3,3,1,3,0
54,6,4,0,0,0,1
54,7,1,2,1,4,1
54,7,2,1,2,3,0
54,7,3,4,3,1,0
54,7,4,0,0,0,0
54,8,1,4,1,4,1
54,8,2,3,2,2,0
54,8,3,3,3,3,0
54,8,4,0,0,0,0
54,9,1,2,3,3,1
54,9,2,1,1,1,0
54,9,3,1,2,2,0
54,9,4,0,0,0,0
54,10,1,4,1,2,0
54,10,2,3,2,4,1
54,10,3,1,1,1,0
54,10,4,0,0,0,0
54,11,1,4,2,3,0
54,11,2,3,1,1,0
54,11,3,2,3,4,0
54,11,4,0,0,0,1
54,12,1,4,3,3,0
54,12,2,2,2,2,0
54,12,3,1,2,4,0
54,12,4,0,0,0,1
54,13,1,3,3,1,0
54,13,2,2,1,3,1
54,13,3,2,3,2,0
54,13,4,0,0,0,0
54,14,1,4,1,1,0
54,14,2,1,3,2,0
54,14,3,4,2,1,0
54,14,4,0,0,0,1
54,15,1,1,1,3,0
54,15,2,2,2,4,0
54,15,3,3,3,4,0
54,15,4,0,0,0,1
54,16,1,4,3,2,0
54,16,2,3,1,4,0
54,16,3,3,2,3,0
54,16,4,0,0,0,1
54,17,1,1,3,2,1
54,17,2,4,2,4,0
54,17,3,2,1,1,0
54,17,4,0,0,0,0
55,0,1,1,3,4,0
55,0,2,4,2,2,0
55,0,3,2,1,3,0
55,0,4,0,0,0,1
55,1,1,2,1,3,0
55,1,2,3,2,2,0
55,1,3,1,3,4,0
55,1,4,0,0,0,1
55,3,1,1,1,1,0
55,3,2,3,2,3,0
55,3,3,4,3,4,0
55,3,4,0,0,0,1
55,4,1,2,1,3,0
55,4,2,3,3,2,0
55,4,3,4,2,1,0
55,4,4,0,0,0,1
55,5,1,1,3,2,1
55,5,2,2,2,2,0
55,5,3,3,1,4,0
55,5,4,0,0,0,0
55,6,1,4,2,4,0
55,6,2,1,3,3,0
55,6,3,2,1,2,1
55,6,4,0,0,0,0
55,7,1,1,1,4,0
55,7,2,2,3,1,0
55,7,3,1,2,1,0
55,7,4,0,0,0,1
55,8,1,2,2,1,1
55,8,2,4,3,3,0
55,8,3,3,1,3,0
55,8,4,0,0,0,0
55,9,1,3,1,2,0
55,9,2,1,2,4,0
55,9,3,4,3,1,0
55,9,4,0,0,0,1
55,10,1,3,3,4,1
55,10,2,4,1,1,0
55,10,3,2,2,3,0
55,10,4,0,0,0,0
55,11,1,4,1,4,0
55,11,2,3,2,2,0
55,11,3,2,3,3,0
55,11,4,0,0,0,1
55,12,1,1,2,2,0
55,12,2,2,2,4,0
55,12,3,3,1,1,1
55,12,4,0,0,0,0
55,13,1,1,3,3,0
55,13,2,4,3,2,0
55,13,3,4,1,3,0
55,13,4,0,0,0,1
55,14,1,1,2,3,0
55,14,2,2,3,1,0
55,14,3,3,3,4,1
55,14,4,0,0,0,0
55,15,1,2,2,2,0
55,15,2,3,2,4,0
55,15,3,4,1,2,0
55,15,4,0,0,0,1
55,16,1,1,1,4,0
55,16,2,4,3,2,1
55,16,3,1,1,1,0
55,16,4,0,0,0,0
55,17,1,3,3,3,0
55,17,2,2,1,2,0
55,17,3,3,2,1,0
55,17,4,0,0,0,1
56,0,1,1,3,4,0
56,0,2,4,2,2,1
56,0,3,2,1,3,0
56,0,4,0,0,0,0
56,1,1,2,1,3,0
56,1,2,3,2,2,0
56,1,3,1,3,4,0
56,1,4,0,0,0,1
56,3,1,4,2,3,0
56,3,2,3,1,2,0
56,3,3,3,3,4,0
56,3,4,0,0,0,1
56,4,1,1,3,2,0
56,4,2,1,1,1,1
56,4,3,2,2,4,0
56,4,4,0,0,0,0
56,5,1,4,2,1,0
56,5,2,2,3,3,1
56,5,3,3,1,3,0
56,5,4,0,0,0,0
56,6,1,4,1,4,0
56,6,2,2,1,2,1
56,6,3,1,2,1,0
56,6,4,0,0,0,0
56,7,1,4,3,2,0
56,7,2,2,3,3,1
56,7,3,3,2,1,0
56,7,4,0,0,0,0
56,8,1,3,3,1,1
56,8,2,1,1,4,0
56,8,3,4,2,2,0
56,8,4,0,0,0,0
56,9,1,1,3,1,0
56,9,2,4,3,4,1
56,9,3,2,2,3,0
56,9,4,0,0,0,0
56,10,1,1,1,4,0
56,10,2,1,3,2,0
56,10,3,3,1,3,1
56,10,4,0,0,0,0
56,11,1,2,2,1,1
56,11,2,2,1,2,0
56,11,3,1,2,3,0
56,11,4,0,0,0,0
56,12,1,2,1,1,0
56,12,2,3,3,4,0
56,12,3,4,1,3,0
56,12,4,0,0,0,1
56,13,1,1,2,2,0
56,13,2,3,2,4,0
56,13,3,4,1,1,0
56,13,4,0,0,0,1
56,14,1,2,3,4,1
56,14,2,3,2,2,0
56,14,3,4,3,1,0
56,14,4,0,0,0,0
56,15,1,2,1,4,0
56,15,2,4,2,3,1
56,15,3,1,3,3,0
56,15,4,0,0,0,0
56,16,1,2,2,2,0
56,16,2,1,2,4,0
56,16,3,3,1,1,1
56,16,4,0,0,0,0
56,17,1,3,2,3,1
56,17,2,4,3,2,0
56,17,3,1,1,3,0
56,17,4,0,0,0,0
57,0,1,1,3,4,0
57,0,2,4,2,2,0
57,0,3,2,1,3,0
57,0,4,0,0,0,1
57,1,1,2,1,3,1
57,1,2,3,2,2,0
57,1,3,1,3,4,0
57,1,4,0,0,0,0
57,3,1,4,1,2,0
57,3,2,3,2,4,0
57,3,3,2,3,1,0
57,3,4,0,0,0,1
57,4,1,2,1,2,1
57,4,2,1,2,3,0
57,4,3,3,3,3,0
57,4,4,0,0,0,0
57,5,1,1,2,2,0
57,5,2,3,1,4,0
57,5,3,4,3,4,0
57,5,4,0,0,0,1
57,6,1,2,1,3,0
57,6,2,1,2,1,0
57,6,3,4,3,3,0
57,6,4,0,0,0,1
57,7,1,1,3,1,0
57,7,2,3,2,1,1
57,7,3,2,1,4,0
57,7,4,0,0,0,0
57,8,1,1,3,4,0
57,8,2,4,2,2,0
57,8,3,3,1,3,1
57,8,4,0,0,0,0
57,9,1,1,1,4,0
57,9,2,2,2,2,0
57,9,3,4,2,1,0
57,9,4,0,0,0,1
57,10,1,3,3,1,0
57,10,2,4,1,2,1
57,10,3,2,3,3,0
57,10,4,0,0,0,0
57,11,1,2,3,4,0
57,11,2,3,3,2,0
57,11,3,4,1,1,1
57,11,4,0,0,0,0
57,12,1,1,1,3,0
57,12,2,2,2,4,1
57,12,3,3,2,2,0
57,12,4,0,0,0,0
57,13,1,4,2,1,0
57,13,2,1,1,1,1
57,13,3,1,3,3,0
57,13,4,0,0,0,0
57,14,1,4,2,3,0
57,14,2,1,3,2,0
57,14,3,2,1,2,1
57,14,4,0,0,0,0
57,15,1,3,1,1,0
57,15,2,4,3,4,1
57,15,3,3,2,4,0
57,15,4,0,0,0,0
57,16,1,2,3,3,0
57,16,2,2,2,4,1
57,16,3,3,3,2,0
57,16,4,0,0,0,0
57,17,1,1,1,4,0
57,17,2,4,2,3,1
57,17,3,2,1,1,0
57,17,4,0,0,0,0
58,0,1,1,3,4,1
58,0,2,4,2,2,0
58,0,3,2,1,3,0
58,0,4,0,0,0,0
58,1,1,2,1,3,0
58,1,2,3,2,2,0
58,1,3,1,3,4,1
58,1,4,0,0,0,0
58,3,1,2,1,3,0
58,3,2,3,2,1,0
58,3,3,4,3,2,0
58,3,4,0,0,0,1
58,4,1,4,1,4,0
58,4,2,2,3,4,0
58,4,3,1,2,2,1
58,4,4,0,0,0,0
58,5,1,3,2,1,0
58,5,2,4,1,1,1
58,5,3,1,3,3,0
58,5,4,0,0,0,0
58,6,1,3,1,3,1
58,6,2,2,3,2,0
58,6,3,4,2,4,0
58,6,4,0,0,0,0
58,7,1,4,2,3,1
58,7,2,1,1,4,0
58,7,3,3,3,2,0
58,7,4,0,0,0,0
58,8,1,1,1,2,0
58,8,2,2,2,1,1
58,8,3,1,3,3,0
58,8,4,0,0,0,0
58,9,1,3,2,4,0
58,9,2,2,1,2,1
58,9,3,4,3,1,0
58,9,4,0,0,0,0
58,10,1,3,3,4,0
58,10,2,1,1,1,0
58,10,3,2,1,3,0
58,10,4,0,0,0,1
58,11,1,2,2,4,1
58,11,2,1,2,2,0
58,11,3,3,3,3,0
58,11,4,0,0,0,0
58,12,1,3,1,1,0
58,12,2,2,2,2,1
58,12,3,4,3,1,0
58,12,4,0,0,0,0
58,13,1,1,3,1,0
58,13,2,4,2,3,0
58,13,3,1,1,4,0
58,13,4,0,0,0,1
58,14,1,4,1,3,0
58,14,2,3,1,2,1
58,14,3,2,3,4,0
58,14,4,0,0,0,0
58,15,1,4,2,4,0
58,15,2,1,2,1,1
58,15,3,4,3,2,0
58,15,4,0,0,0,0
58,16,1,2,2,4,1
58,16,2,3,3,3,0
58,16,3,2,1,1,0
58,16,4,0,0,0,0
58,17,1,4,1,2,0
58,17,2,2,2,3,0
58,17,3,1,3,3,1
58,17,4,0,0,0,0
59,0,1,1,3,4,0
59,0,2,4,2,2,0
59,0,3,2,1,3,0
59,0,4,0,0,0,1
59,1,1,2,1,3,0
59,1,2,3,2,2,0
59,1,3,1,3,4,1
59,1,4,0,0,0,0
59,3,1,4,3,4,0
59,3,2,1,2,3,0
59,3,3,2,1,2,0
59,3,4,0,0,0,1
59,4,1,4,2,4,0
59,4,2,3,3,1,1
59,4,3,3,1,1,0
59,4,4,0,0,0,0
59,5,1,4,3,2,1
59,5,2,2,3,3,0
59,5,3,1,1,4,0
59,5,4,0,0,0,0
59,6,1,3,2,3,0
59,6,2,2,2,2,1
59,6,3,1,1,2,0
59,6,4,0,0,0,0
59,7,1,2,1,4,0
59,7,2,1,3,2,0
59,7,3,3,2,1,1
59,7,4,0,0,0,0
59,8,1,4,1,1,1
59,8,2,4,2,3,0
59,8,3,1,2,1,0
59,8,4,0,0,0,0
59,9,1,2,3,4,0
59,9,2,4,1,3,1
59,9,3,1,3,1,0
59,9,4,0,0,0,0
59,10,1,3,1,2,0
59,10,2,3,3,4,0
59,10,3,2,2,1,1
59,10,4,0,0,0,0
59,11,1,2,3,2,0
59,11,2,3,3,3,0
59,11,3,1,2,3,0
59,11,4,0,0,0,1
59,12,1,3,2,4,0
59,12,2,1,1,1,0
59,12,3,4,1,4,0
59,12,4,0,0,0,1
59,13,1,3,3,3,0
59,13,2,4,2,2,0
59,13,3,2,3,1,0
59,13,4,0,0,0,1
59,14,1,2,3,3,0
59,14,2,3,1,2,0
59,14,3,1,2,4,0
59,14,4,0,0,0,1
59,15,1,1,3,1,0
59,15,2,2,1,3,0
59,15,3,4,1,4,1
59,15,4,0,0,0,0
59,16,1,3,3,2,0
59,16,2,2,2,2,0
59,16,3,4,1,3,1
59,16,4,0,0,0,0
59,17,1,4,2,2,0
59,17,2,2,1,1,0
59,17,3,1,3,4,0
59,17,4,0,0,0,1
60,0,1,1,3,4,0
60,0,2,4,2,2,0
60,0,3,2,1,3,1
60,0,4,0,0,0,0
60,1,1,2,1,3,1
60,1,2,3,2,2,0
60,1,3,1,3,4,0
60,1,4,0,0,0,0
60,3,1,2,3,1,0
60,3,2,4,1,4,1
60,3,3,1,2,3,0
60,3,4,0,0,0,0
60,4,1,3,2,4,0
60,4,2,2,1,1,1
60,4,3,3,3,2,0
60,4,4,0,0,0,0
60,5,1,3,1,2,0
60,5,2,1,3,4,0
60,5,3,2,2,3,1
60,5,4,0,0,0,0
60,6,1,4,3,2,0
60,6,2,1,1,3,1
60,6,3,4,3,1,0
60,6,4,0,0,0,0
60,7,1,2,2,2,0
60,7,2,3,1,3,0
60,7,3,4,1,4,1
60,7,4,0,0,0,0
60,8,1,1,2,3,1
60,8,2,3,3,1,0
60,8,3,2,2,1,0
60,8,4,0,0,0,0
60,9,1,2,3,3,1
60,9,2,4,2,4,0
60,9,3,1,3,2,0
60,9,4,0,0,0,0
60,10,1,4,3,3,0
60,10,2,1,1,2,0
60,10,3,3,2,1,1
60,10,4,0,0,0,0
60,11,1,4,2,1,0
60,11,2,2,1,2,0
